"time","Austria","Belgium","Croatia","Czechia","Denmark","France","Germany","Hungary","Iceland","Ireland","Italy","Luxembourg","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United Kingdom"
"2011_50",0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.00307377049180328,0
"2011_51",0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287267877295578,0
"2011_52",0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0.00304076265614727,0
"2012_01",0,0,0,NA,0,NA,0,0,0,0,0.00577281191806331,0,0,0,0,0,NA,0,0,0.0427480916030534,0.00481596147230822
"2012_02",0,0,0,0.05,0,NA,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0.00455219298902382,0.0185611879160266,0
"2012_03",0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.00176937891189215,0.0310880829015544,0.00441295294921996
"2012_04",0,0,0,0,0,NA,0,0,0,0,0.00271111111111111,NA,0,0,0,0,0,0,0,0.0515450861195542,0
"2012_05",0,0.368731563421829,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0.0145734377891555,0.00313121758700545
"2012_06",0,0.237691001697793,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0.00115093390065081,0.0100246119958193,0
"2012_07",0,0.324970131421744,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0.00232006394884093,0.0170789442537578,0
"2012_08",0,0,0,0.0235294117647059,0,NA,0.0175438596491228,0,0,0,0,0,0.0083984375,NA,0,0,0,0.0050905564982512,0,0.0306068457159539,0
"2012_09",0,0,0,0,0.02,NA,0.00680272108843537,0,0,0.00411931818181818,0,0.0553571428571429,0,NA,0,0,0,0,0,0.0277833269638328,0
"2012_10",0,0,0,0,0,NA,0,0,0,0,0,0,0.0173295454545455,NA,0,0,0,0,0,0.0324590286612288,0.00302597402597403
"2012_11",0,0,0,0.0272727272727273,0.0163934426229508,NA,0.00847457627118644,0,0,0,0,0,0,NA,0,0,0,0,0,0.0281438923720192,0
"2012_12",0,0,0,0,0.0212765957446809,NA,0,0,0,0,0,0,0.00960031347962382,NA,NA,0,0,0.00592043615299429,0,0.0538162936075822,0
"2012_13",0,0,0,0,0,NA,0,0,0,0,0,0,0.0168674698795181,0,0,0,0,0,0,0.031524926686217,0.00440965427266797
"2012_14",0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028992628992629,0
"2012_15",NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0194896524010448,0
"2012_16",NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.0147823706542568,0
"2012_17",NA,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0.00750670241286863
"2012_18",0,0,0,0,0,NA,0,0,0,0,NA,0,0.0366300366300366,0,NA,0,0,0,0,0.00958904109589041,0
"2012_19",0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0.00782122905027933,0
"2012_20",0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0
"2012_21",0,0,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0
"2012_22",0,0,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0.00495049504950495
"2012_23",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0
"2012_24",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0
"2012_25",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,0
"2012_26",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2012_27",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2012_28",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2012_29",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0
"2012_30",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
"2012_31",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.00862068965517241
"2012_32",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
"2012_33",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0.0909090909090909,0,NA,NA,0,0,0,NA,NA
"2012_34",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0.111111111111111,0,NA,NA,0,0,0,NA,0
"2012_35",0,0,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0
"2012_36",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA
"2012_37",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2012_38",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA
"2012_39",0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA
"2012_40",0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0.00943396226415094
"2012_41",0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0.00514579759862779
"2012_42",0,0,0,NA,NA,0.002601908065915,0,0,0,0,NA,0,0,NA,0,0,0.0666666666666667,0,0,0,0.00441501103752759
"2012_43",0,0,0,0,NA,0,0.0303030303030303,0,0,0,NA,0,0.0606060606060606,0,0,0,0,0,0,0.0056390977443609,0.00566343042071197
"2012_44",0,0,0,0,NA,0.00280373831775701,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.010443864229765,0.0025811209439528
"2012_45",0,0.117647058823529,0,NA,0.0197044334975369,0.00300400534045394,0,0,0,0,NA,0,0.0232558139534884,NA,0,0,NA,0,NA,0.00694444444444444,0.00449810606060606
"2012_46",0,0,0,0.15,0,0.002465483234714,0,0,0,0,0.0192307692307692,0,0,NA,0,0.03125,0,0,0,0.0036697247706422,0.00585480093676815
"2012_47",0,0,0,0,0.00641025641025641,0.00452428476380572,0,0,0,0,0.0185185185185185,0,0,NA,0,0,0,0,0,NA,0.00362910542551261
"2012_48",0,0,0,NA,0.0174129353233831,0.00402046783625731,0.0454545454545455,0,0,0,0,0,0.0202020202020202,0,0,0,0,0,0,0.0180305131761442,0.00636492220650636
"2012_49",0,0.107142857142857,0,0,0,0.00715237249429079,0.043956043956044,0,0,0.00492610837438424,0,0,0.0333680917622523,0.0185185185185185,0,0,0,0.0131578947368421,0,0.0275132275132275,0.00496633925615274
"2012_50",0.0151515151515152,0.1,0.333333333333333,0.15,0.00631313131313131,0.0141027092294921,0.101123595505618,0,0.0344827586206897,0.00431034482758621,0.0144927536231884,0,0.0629370629370629,0.102564102564103,0,0,0,0.00632911392405063,0,0.0280657395701643,0.0101725978797279
"2012_51",0,0.0526315789473684,0,0.314685314685315,0.0142773892773893,0.0325500870361023,0.114942528735632,0.05,0,0.00413223140495868,0,0,0.108374384236453,0.184,NA,0,0,0.0199004975124378,0.0126582278481013,0.0766751551806462,0.0143683225486987
"2012_52",0.103448275862069,0.0476190476190476,NA,0.8,0,0.0526028413363965,0.153846153846154,0,0.148148148148148,0.00478468899521531,NA,0,0.167183275077491,0.216,NA,0,0,NA,0.0108108108108108,0.198830409356725,0.0157772255748827
"2013_01",0.0217391304347826,0.135135135135135,0.209401709401709,0.749099639855942,0.0106900786971751,0.0508630609896433,0.260869565217391,0.105263157894737,0.0823327615780446,0.0106803797468354,0.087719298245614,0.181818181818182,0.180110087858579,0.3886925795053,0.12,0.08,0,0.0448717948717949,0.0448102423411065,0.184778184778185,0.023339367163128
"2013_02",0.0838709677419355,0.0991735537190083,0.114080834419817,0.43109756097561,0.016107321818408,0.0716227235661865,0.266666666666667,0,0.15,0.0113273308161487,0.0774739583333333,0.212765957446809,0.219211642533275,0.349012203026802,0.259398496240602,0.0441176470588235,0,0.109615384615385,0.0832282471626734,0.166078486167112,0.0477756892230576
"2013_03",0.12563025210084,0.30290736984449,NA,0.398564463705309,0.0262487031273158,0.0768819681542134,0.255555555555556,0.1,0.099009900990099,0.0179769894534995,0.0876404494382022,0.227272727272727,0.248261712071127,0.336950818965208,0.260660660660661,0.153846153846154,0.0212765957446809,0.107142857142857,0.0712421711899791,0.206452712781827,0.0347619712411001
"2013_04",0.181090407177364,0.270405223737277,NA,0.401908697363243,0.0252631578947368,0.0955510616784631,0.260688242932774,0.0208333333333333,0.216216216216216,0.0118006993006993,0.0807381776239908,0.451397087760724,NA,0.312418640978912,0.290909090909091,0.287560096153846,0.0526315789473684,0.152122641509434,0.0688868000537129,0.234591770971134,0.0329518289288404
"2013_05",0.191523738503604,0.385121790651745,0.143790849673203,0.326478873239437,0.0456576881265853,0.106379056047198,0.338607594936709,0.0563380281690141,0.0985915492957746,0.0305343511450382,0.129707589031744,0.324077911313717,0.321410274323506,0.24641649602362,0.220779220779221,0.309016981583353,0.154233870967742,0.183523908523909,0.0686474501108647,0.24500202862348,0.0367409041244167
"2013_06",0.236618193069307,0.253968253968254,0.157510938259601,0.25931825422109,0.0425865209471767,0.0947980422143456,0.307692307692308,0.0759493670886076,0.12,0.0396634615384615,0.155266896691699,NA,0.283565383565384,0.257969078068334,0.248366013071895,0.32024659312135,0.135474452554745,0.208967223252938,0.0834601725012684,0.266098597323382,0.0483762099271434
"2013_07",0.180231422712626,0.301132075471698,NA,0.235086168802475,0.0274758880263467,0.0895367346938775,0.269503546099291,0.172413793103448,0.238095238095238,0.0412796697626419,0.182302216563459,0.178082191780822,0.266696087084437,0.101032047800109,0.243467059256533,0.339393939393939,0.108573890564412,0.20775653702483,0.108417508417508,0.222148112138658,0.0633333333333333
"2013_08",0.152925951644467,0.175426136363636,NA,0.208248816768087,0.0370113132996867,0.0756600507327226,0.254966887417219,0.142857142857143,0.220338983050847,0.0866496869362199,0.154736842105263,0.297167755991285,0.27979274611399,0.124615384615385,0.268077601410935,0.387931034482759,0.113080467919178,0.192226446979299,0.129550621025928,0.197394358219101,0.0748315764028293
"2013_09",0.184847433025149,0.183861082737487,NA,0.159684065934066,0.0433665274654674,0.0916898206617833,0.142348754448399,0.163120567375887,0.0930232558139535,0.0383720930232558,0.222462983026363,0.141025641025641,0.125389061805247,0.114583333333333,0.282131661442006,0.366336633663366,0.122325293753865,0.151931501393867,0.109389507892293,0.152131944972258,0.0446207378046034
"2013_10",0.116279069767442,0.238095238095238,NA,0.0917832167832168,0.0163158753467124,0.0609071966661324,0.0794979079497908,0.153846153846154,0.0625,0.0663274919917091,0.226315789473684,0.115384615384615,0.170450019912386,0.0541666666666667,0.296052631578947,0.22992700729927,0.0451388888888889,0.149707602339181,0.168658987176701,0.119565936610865,0.0831384541584218
"2013_11",0.0821348871807587,0.310344827586207,NA,0.0206896551724138,0.0208695652173913,0.0308970829353506,0.0422535211267606,NA,0.208333333333333,0.070481242895036,0.159468438538206,0.158730158730159,0.0650650650650651,0.065359477124183,0.240390050876201,0.226480836236934,0.0274294670846395,0.0812807881773399,0.134443021766965,0.0935026967085034,0.0748136401393788
"2013_12",0.0438871473354232,0.176470588235294,NA,0.0344827586206897,0.0489795918367347,0.0305722985148822,0.0227272727272727,0.149253731343284,0.0975609756097561,0.0364842454394693,0.115758754863813,0.0789473684210526,0.0769230769230769,0.065597667638484,0.207137733142037,0.118421052631579,0.0245901639344262,NA,0.194557892587298,0.0998185840003819,0.0535805805339421
"2013_13",0.0398936170212766,0,NA,0,0.0131195335276968,0.0160066130607951,0.0272727272727273,0.0571428571428571,0.0769230769230769,0.0763082491328608,0.0865384615384615,0,0,0.0652173913043478,0.121951219512195,0.112727272727273,0.0206185567010309,0.0362116991643454,0.233539956441615,0.0674019607843137,0.0483834414253683
"2013_14",0.013986013986014,0,NA,0,0,0.0127226463104326,0,0,0.0476190476190476,0.0557568292152743,0.060790273556231,NA,0.036036036036036,0,0.0925925925925926,0.177966101694915,0.236111111111111,0.0529411764705882,0.13551714258428,0.0646968365553603,0.0451127819548872
"2013_15",0.0719424460431655,0.0923076923076923,NA,NA,0.00477554918815664,0.00790123456790123,0.0126582278481013,0.0681818181818182,0.0434782608695652,0.0785634118967452,0.0296296296296296,NA,0.100840336134454,0,0.120689655172414,0.134146341463415,NA,0,0.115708274894811,0.0476839237057221,0.0514326151437132
"2013_16",NA,0,0.0454545454545455,NA,0,0.00590168332103816,0,0,0.0357142857142857,0.030012908777969,0.0188679245283019,0,0,NA,0.0571428571428571,0.111111111111111,NA,NA,0.0631578947368421,0.0289699570815451,0.0501573001573002
"2013_17",0,0,0,NA,0,0,0,0.1,0.0555555555555556,0.0238095238095238,NA,0,NA,0,0,0.108108108108108,0,NA,0.0522388059701493,0.0184331797235023,0.0257481182302185
"2013_18",NA,0,0,NA,NA,0,0,0,0,0.0106316447779862,NA,0,NA,0,0,0.0303030303030303,0,0,0.0583941605839416,0.0187134502923977,0.020825721592985
"2013_19",NA,0,0,NA,0,0,0,0,0.0357142857142857,0.00848484848484848,NA,0,NA,NA,0,0,0,0,0.0341880341880342,0.00702576112412178,0.00967420685730545
"2013_20",0,0,0,NA,0,0.00795053003533569,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0.00519480519480519
"2013_21",0.0357142857142857,0,NA,NA,0,0.00416666666666667,0,NA,0,0.00578034682080925,NA,NA,NA,NA,0,0,0,0,0.0126582278481013,NA,0.0204301075268817
"2013_22",0,0,NA,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0.00285285285285285
"2013_23",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0
"2013_24",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0
"2013_25",0,NA,NA,NA,0,NA,0.125,NA,0,0,NA,NA,0,0,NA,0,0,0,0.025,NA,0.00333889816360601
"2013_26",0,NA,NA,1,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0.0263157894736842,NA,NA
"2013_27",0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.0769230769230769,NA,0.00924214417744917
"2013_28",0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0.0476190476190476,NA,NA
"2013_29",0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2013_30",0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.0204081632653061,NA,0.00433839479392625
"2013_31",0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,0.0277777777777778,NA,0.00680272108843537
"2013_32",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2013_33",0,NA,NA,NA,0,0.00316455696202532,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.0107692307692308
"2013_34",0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.0333333333333333,NA,0
"2013_35",0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.032258064516129,NA,NA
"2013_36",0,NA,NA,NA,0,0,0,NA,0,0.00952380952380952,NA,NA,0,0,NA,NA,0,0,0.03125,NA,NA
"2013_37",0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,0,0.0344827586206897,NA,0
"2013_38",0,0,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0222222222222222,NA,0
"2013_39",0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0
"2013_40",0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0.0150375939849624,0.012,0
"2013_41",0,0,NA,NA,0,0,0,0,0,0,NA,0,0.0789473684210526,NA,0.0192307692307692,0,0,0,0,0.00332225913621262,0.00199900049975012
"2013_42",0,0,0,NA,0.0119760479041916,0,0.0256410256410256,0,0,0,NA,0,0.05,0,NA,0,0,0,0,0.00961538461538462,0.00554631170271769
"2013_43",0,0,NA,0,0,0.00101936799184506,0.0377358490566038,0,0,0,NA,0,0,0.032258064516129,0,0,0,0,0.0373134328358209,0.00817438692098093,NA
"2013_44",0,0,NA,0,0.0104712041884817,0.0132696390658174,0.0689655172413793,0,0,0,NA,0,0.025,0,0,0,0,0,0.00636942675159236,0.0108695652173913,0.00589970501474926
"2013_45",0,0,NA,0,NA,0.0161054172767204,0,0,0,0.00763358778625954,NA,0,0.0303030303030303,0,0,0,0,0,0.00689655172413793,0.0212264150943396,0.00916666666666667
"2013_46",0,0.0625,NA,NA,0,0.00149142431021626,0,0,0,0,0,0,0,NA,0,0,0,0,0.0239520958083832,0.0234741784037559,0.00477200424178155
"2013_47",0,0,NA,NA,NA,0.00250156347717323,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.00234192037470726,0.00637619553666312
"2013_48",0,0,0,NA,0.00823045267489712,0.000881316098707403,0,0,0,0,0,0,0.0161290322580645,0,NA,0,0,0,0.0144832126398947,0.0251685393258427,0.0120048019207683
"2013_49",0,0,0,0,0.00395256916996047,0.00282204515272244,0.0172413793103448,0,0,0.0050761421319797,0,0,0.0161290322580645,NA,0,0,0,0,0.0260631001371742,0.0175246440306681,0.0105923043666234
"2013_50",0,0,0,0,NA,0.00821536905965622,0.0149253731343284,0,0,0.0170212765957447,0,0,0.00819672131147541,0,0.025,0.0344827586206897,0,NA,0.0548279689234184,0.0684070920005584,0.0214477211796247
"2013_51",0.0101010101010101,0.125,0,NA,0.0347490347490347,0.0167032885181185,0,0,0,0.0128824476650564,0,0,0.0196078431372549,0,0.169411764705882,0,0,0,0.149909094027649,0.110937044593413,0.0191846522781775
"2013_52",0,0,0,NA,0.0451282051282051,0.0273122784402191,0,NA,0.037037037037037,0.0119047619047619,0,0,0,0.032258064516129,0.171539961013645,0.0555555555555556,0,0,0.28548951048951,0.122634341759912,0.0362560118386977
"2014_01",0.0277777777777778,0.205128205128205,0,0,0.0229166666666667,0.0371257985052816,0,0,0,0.0491088357982556,0.0178571428571429,0,0.0128205128205128,0,0.316167664670659,0.12,0,0,0.239090606262492,0.121399404039289,0.0649485928126387
"2014_02",NA,0.0588235294117647,0,0.0384615384615385,NA,0.038456797732035,0.0178571428571429,0.0434782608695652,0.0833333333333333,0.0285204991087344,0.0629370629370629,0.142857142857143,0.0217391304347826,NA,0.321760576740656,0.189189189189189,0,0,0.394052082329246,0.118055555555556,0.0893981041436535
"2014_03",0.0204081632653061,0,0,0,0.0420233463035019,0.0517875029323165,0.0595238095238095,0.0256410256410256,0.0625,0.0871212121212121,0.0583181463160635,0.181818181818182,0.00769230769230769,0,0.361526658995013,0.0983606557377049,0,0,0.47811576327486,0.0817290517207161,0.109632979282785
"2014_04",0.0421686746987952,0.0952380952380952,0,NA,0.0346414728682171,0.0715619819101383,0.0485436893203883,0.0789473684210526,0.0810810810810811,0.0741019263030022,0.104049978457561,0.307692307692308,0.0351782363977486,NA,0.307619859538018,0.127659574468085,0,0.00959692898272553,0.454269333416087,0.122678284797065,0.0995201096892139
"2014_05",0.0538189725468877,0.280701754385965,0,0.0952380952380952,0.0873395043296507,0.104977149223528,0.08,0.140625,0.204081632653061,0.10997002997003,0.102176342954829,0.141666666666667,0.0710382513661202,0.0618556701030928,0.308218415682394,0.214285714285714,0,0,0.419654120103062,0.165213536279001,0.149693045160205
"2014_06",0.064367816091954,0.142857142857143,0,0,0.177043005127132,0.137863920201119,0.0373134328358209,0.142857142857143,0.225806451612903,0.111163895486936,0.118699780861943,0.172248803827751,0.0872753942060873,0.0343137254901961,0.222446251287558,0.131578947368421,0.04,0.0360382751335902,0.406748979246911,0.197884625762236,0.216622148268161
"2014_07",0.0371980676328502,0.246153846153846,0,0.0333333333333333,0.235010440489211,0.143645456390956,0.0740740740740741,NA,0.222222222222222,0.0917185185185185,0.137860953510035,0.0731707317073171,0.0847457627118644,0.0514705882352941,0.180961932586229,0.195402298850575,0.0454545454545455,0.0274719163608053,0.362632341072022,0.184882001175393,0.223966947385764
"2014_08",0.114942528735632,0.198347107438017,0,0.103448275862069,0.195886516118475,0.172498505289204,0.0866141732283465,0.168421052631579,0.225806451612903,0.11855577087534,0.10513402998637,0.128571428571429,0.0784713375796178,0.05249343832021,0.129177958446251,0.258064516129032,0.1,0.0399519890260631,0.301360306941053,0.175250936540442,0.257414620889573
"2014_09",0.0754321634363541,0.164117647058824,0,0.0526315789473684,0.164264428632245,0.135319163606902,0.0526315789473684,0.202247191011236,0.277777777777778,0.103336827393431,0.19484375,0.0584795321637427,0.0514705882352941,0.139318885448916,0.065015479876161,0.28099173553719,0.09375,0.015,0.242379402189997,0.139987429289755,0.296344726550676
"2014_10",0.122535211267606,0.293478260869565,0,0.12,0.150537634408602,0.105187385889944,0.112068965517241,0.178947368421053,0.222222222222222,0.0846710968416337,0.0707317073170732,0.180451127819549,0.152892561983471,0.142458100558659,0.107142857142857,0.184049079754601,0.0208333333333333,0.0097133220910624,0.156947504052538,0.129592583331018,0.254567625661376
"2014_11",0.103402562969509,0.18018018018018,0,0.08,0.118877068918219,0.0930353628947519,0.0840336134453782,0.0857142857142857,0.107692307692308,0.0777640031556407,0.108712064019327,0.0510204081632653,0.181585081585082,0,0.0568475452196382,0.191387559808612,NA,0.00635234330886505,0.110344827586207,0.100712310706634,0.294973975276513
"2014_12",0.10015790660952,0.182291666666667,0,0.0740740740740741,0.0879061511152273,0.0770150501672241,0.116504854368932,0.0151515151515152,0.1,0.0677225693088637,0.0454545454545455,0.0330882352941176,0.130434782608696,0.103448275862069,0.0714285714285714,0.150837988826816,0.155038759689922,0.0154047853162897,0.0288184438040346,0.0810672664076876,0.202331255082678
"2014_13",0.0770960488274976,0.0555555555555556,0,0,0.0680529300567108,0.0517579117892268,0.0595238095238095,0.0588235294117647,0.0714285714285714,0.0538834951456311,0.0527472527472527,0.0769230769230769,0.121212121212121,0.084,0.0421052631578947,0.129770992366412,0.0790960451977401,0,0.016812865497076,0.0681802529785818,0.150605540828525
"2014_14",0.091324200913242,0.0666666666666667,0,0,0.043552036199095,0.0321534189119447,0.0684931506849315,0.0740740740740741,0.192307692307692,0.0407672163635077,0.0296296296296296,0,0.0870646766169154,0.142857142857143,0,0.13265306122449,0,0,0.0471380471380471,0.0748419721871049,0.128760719304787
"2014_15",0.0492307692307692,0.05,0,NA,0.0229591836734694,0.0301545107160658,0.0344827586206897,0.0588235294117647,0.0588235294117647,0.0265273311897106,0.012987012987013,NA,0.132978723404255,0.0615384615384615,0,0.0784313725490196,0.0654761904761905,0.0183266932270916,0.0261044176706827,0.0745017694170237,0.119336626676076
"2014_16",0.0967741935483871,0,0,NA,NA,0.0147852443261625,0.142857142857143,0,0,0.00520110957004161,0.0384615384615385,0,0.101960784313725,0.0701754385964912,0,0,0.0627177700348432,NA,0.0278145695364238,0.0457157784743992,0.0698768197088466
"2014_17",NA,NA,0,0,0.0235294117647059,0.0100936100936101,0.0740740740740741,0,0,0,0,0,0.101112234580384,0.129032258064516,0,NA,0,0,0.0103626943005181,0.0406654343807763,0.052771702957117
"2014_18",NA,0,0,0,0.0294117647058824,0.0100087032201915,0,0,0,0,NA,0,0,0,0,0,0.0212765957446809,NA,0,0.0066735112936345,0.0573685304510497
"2014_19",0.0333333333333333,0,0,0,0.0248756218905473,0.00533049040511727,0,0,0.0769230769230769,0,NA,0,0,0,0,0,0.0833333333333333,NA,NA,0.0160098522167488,0.0462971254589415
"2014_20",NA,0,0,0,0.0110497237569061,0.00578499116181906,0.19047619047619,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0.00995024875621891,0.0130023640661939
"2014_21",NA,0,NA,NA,0.00613496932515337,0.00369685767097967,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0.00301932367149758
"2014_22",NA,NA,NA,NA,0,0.00571428571428571,0.0833333333333333,NA,0,0,NA,NA,0.117647058823529,NA,NA,NA,0.0263157894736842,0,0,NA,0.00239234449760766
"2014_23",NA,NA,NA,NA,0,0.00320924261874198,0,NA,0,0,NA,NA,0,NA,1,NA,0,0,0,NA,0.00709849157054126
"2014_24",NA,0,NA,NA,NA,0.00140449438202247,0,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,0
"2014_25",NA,NA,NA,NA,NA,0.00323415265200517,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2014_26",NA,0,NA,NA,0.0072992700729927,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,0
"2014_27",NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2014_28",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.00689127105666156
"2014_29",NA,NA,NA,NA,0.00943396226415094,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.00161812297734628
"2014_30",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2014_31",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2014_32",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2014_33",NA,NA,NA,NA,NA,NA,0.25,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2014_34",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.00176056338028169
"2014_35",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2014_36",NA,0,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2014_37",NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0
"2014_38",NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0
"2014_39",0,0,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
"2014_40",0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"2014_41",0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0
"2014_42",0,0,NA,0,0,NA,0,0,0,0,0,0,0.032258064516129,0,0.0476190476190476,0,0,0,0,0,0.00219042056074766
"2014_43",0,0,0,0,0,0,0.015625,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0.00400801603206413,0
"2014_44",0,NA,0,NA,0,NA,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470588235294118
"2014_45",0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0.00354609929078014,0
"2014_46",0,0,0,0,0.00680272108843537,NA,0.0123456790123457,0,0,0.00578034682080925,0,0,0,NA,0,0,0,0,0,0.00910746812386157,0.00203497615262321
